LAI,Lwin,PPT,Pa,Rg,Ta,U,VPD,ea,ustar
2.187142857,506,0,99.2,748.000,32.400,2.459,2.515,2.348,0.2047
2.187142857,439,0,99.2,518.000,32.201,2.660,2.448,2.360,0.0600
2.187142857,424,0,99.2,574.000,32.100,2.861,2.411,2.371,0.1954
2.187142857,428,0,99.1,634.000,32.400,2.906,2.530,2.334,0.2678
2.187142857,426,0,99.1,608.000,32.701,2.950,2.711,2.235,0.2915
2.187142857,420,0,99.1,492.000,32.600,2.481,2.657,2.262,0.2678
2.187142857,419,0,99.1,434.000,32.500,2.012,2.607,2.283,0.2733
2.187142857,428,0,99.1,290.000,32.100,1.878,2.545,2.237,0.1720
2.187142857,467,0,99.1,254.000,31.800,1.743,2.347,2.354,0.1718
2.187142857,471,0,99.1,142.000,31.300,1.565,2.185,2.384,0.0933
2.187142857,411,0,99.1,85.000,30.200,1.386,1.816,2.475,0.0640
2.187142857,404,0,99.1,41.000,29.400,1.900,1.505,2.593,0.0346
2.187142857,423,0,99.1,7.000,29.000,2.414,1.491,2.514,0.0529
2.187142857,442,0,99.1,0.000,28.600,2.682,1.492,2.421,0.0141
2.187142857,438,0,99.1,0.000,27.800,2.950,1.278,2.457,0.0387
2.187142857,434,0,99.2,0.000,27.300,3.018,1.092,2.534,0.0500
2.187142857,430,0,99.2,0.000,26.600,3.085,0.906,2.575,0.0400
2.187142857,428,0,99.2,0.000,26.200,3.018,0.854,2.546,0.0600
2.187142857,424,0,99.2,0.000,25.400,2.950,0.746,2.496,0.0985
2.187142857,423,0,99.2,0.000,25.400,2.839,0.769,2.473,0.1196
2.187142857,423,0,99.2,0.000,25.200,2.727,0.721,2.482,0.1360
2.187142857,418,0,99.1,0.000,24.200,2.101,0.517,2.502,0.1049
2.441428571,419,0,99.2,0.000,24.200,1.475,0.483,2.535,0.1221
2.441428571,419,0,99.2,0.000,23.900,1.028,0.445,2.519,0.0583
2.441428571,419,0,99.2,0.000,23.400,0.581,0.406,2.470,0.0985
2.441428571,416,0,99.2,0.000,23.000,1.140,0.259,2.549,0.0141
2.441428571,417,0,99.2,0.000,22.900,1.699,0.274,2.517,0.0812
2.441428571,418,0,99.2,0.000,22.700,1.766,0.248,2.509,0.0412
2.441428571,416,0,99.2,0.000,22.500,1.833,0.215,2.508,0.0283
2.441428571,416,0,99.2,0.000,22.200,1.967,0.174,2.500,0.0141
2.441428571,417,0,99.2,2.000,22.400,2.101,0.214,2.493,0.0316
2.441428571,416,0,99.2,14.000,22.700,1.967,0.290,2.467,0.0173
2.441428571,415,0,99.3,58.000,22.500,1.833,0.256,2.467,0.0245
2.441428571,423,0,99.3,122.000,23.800,1.632,0.392,2.554,0.0608
2.441428571,434,0,99.3,194.000,24.900,1.431,0.532,2.615,0.1044
2.441428571,447,0,99.3,274.000,26.000,1.274,0.740,2.620,0.0480
2.441428571,458,0,99.3,348.000,26.800,1.118,0.867,2.655,0.1265
2.441428571,470,0,99.3,442.000,27.900,1.341,1.116,2.640,0.0975
2.441428571,485,0,99.3,520.000,29.100,1.565,1.531,2.496,0.1977
2.441428571,504,0,99.3,599.000,29.600,1.900,1.717,2.428,0.1503
2.441428571,509,0,99.3,666.000,30.000,2.235,1.855,2.387,0.0872
2.441428571,506,0,99.3,734.000,30.500,2.861,1.891,2.474,0.2179
2.441428571,505,0,99.3,660.000,30.900,3.487,2.006,2.460,0.2820
2.441428571,502,0,99.3,747.000,31.000,3.442,2.013,2.479,0.3320
2.441428571,499,0,99.3,739.000,31.000,3.398,2.031,2.461,0.3231
2.441428571,497,0,99.3,802.000,31.300,3.442,2.217,2.352,0.3551
2.441428571,494,0,99.2,745.000,31.400,3.487,2.303,2.292,0.4084
2.441428571,491,0,99.2,657.000,31.500,3.576,2.321,2.301,0.3135
2.441428571,496,0,99.2,802.000,31.900,3.666,2.398,2.330,0.2512
2.441428571,491,0,99.2,588.000,31.700,3.666,2.277,2.397,0.3470
2.441428571,491,0,99.1,742.000,31.900,3.666,2.265,2.462,0.3618
2.441428571,488,0,99.1,562.000,31.600,3.576,2.167,2.481,0.3500
2.441428571,477,0,99.1,421.000,31.000,3.487,1.941,2.551,0.4218
2.441428571,468,0,99.1,424.000,30.400,3.867,1.720,2.621,0.3787
2.441428571,467,0,99,370.000,30.200,4.247,1.640,2.651,0.3247
2.441428571,466,0,99,286.000,30.200,4.001,1.696,2.595,0.2400
2.441428571,462,0,99,203.000,29.700,3.755,1.477,2.693,0.2441
2.441428571,461,0,99,191.000,29.500,3.263,1.398,2.724,0.2661
2.441428571,456,0,99,116.000,29.300,2.772,1.362,2.713,0.2454
2.441428571,451,0,99,59.000,28.600,2.839,1.210,2.703,0.2081
2.441428571,442,0,99,14.000,27.300,2.906,0.926,2.701,0.1054
2.441428571,418,0,99,0.000,26.700,2.839,0.767,2.734,0.1114
2.441428571,406,0,99,0.000,26.200,2.772,0.660,2.740,0.1539
2.441428571,406,0,99,0.000,25.800,2.325,0.618,2.702,0.1327
2.441428571,418,0,99.1,0.000,25.200,1.878,0.571,2.633,0.1269
2.441428571,426,0,99.1,0.000,24.400,1.922,0.465,2.590,0.0548
2.441428571,425,0,99.1,0.000,24.200,1.967,0.408,2.610,0.0632
2.441428571,422,0,99.1,0.000,23.600,2.101,0.321,2.591,0.0583
2.441428571,420,0,99.1,0.000,23.400,2.235,0.322,2.554,0.0707
2.441428571,416,0,99,0.000,23.100,2.392,0.297,2.528,NaN
2.695714286,418,0,99,0.000,23.300,2.548,0.318,2.541,0.1364
2.695714286,419,0,99,0.000,23.400,2.347,0.340,2.537,0.1435
2.695714286,418,0,99,0.000,23.100,2.146,0.283,2.542,0.1982
2.695714286,423,0,99,0.000,23.400,2.190,0.334,2.542,0.1960
2.695714286,424,0,99,0.000,23.300,2.235,0.315,2.544,0.2095
2.695714286,421,0,99,0.000,23.100,2.481,0.280,2.545,0.1723
2.695714286,418,0,99,0.000,22.900,2.727,0.237,2.553,0.1520
2.695714286,417,0,99,0.000,22.300,2.772,0.164,2.526,0.1652
2.695714286,417,0,98.9,0.000,22.400,2.816,0.157,2.550,0.2010
2.695714286,417,0,99,7.000,22.000,2.593,0.111,2.531,0.1490
2.695714286,420,0,99,44.000,22.500,2.369,0.147,2.576,0.1949
2.695714286,429,0,99,126.000,23.100,2.258,0.215,2.610,0.2173
2.695714286,436,0,99,193.000,23.800,2.146,0.319,2.628,0.2313
2.695714286,441,0,99,218.000,24.600,2.302,0.411,2.680,0.2621
2.695714286,440,0,99.1,152.000,25.100,2.459,0.481,2.704,0.2313
2.695714286,446,0,99.1,262.000,25.700,2.906,0.611,2.689,0.2369
2.695714286,448,0,99.1,255.000,26.300,3.353,0.664,2.756,0.2404
2.695714286,458,0,99.1,403.000,27.500,3.688,0.947,2.722,0.2602
2.695714286,469,0,99.1,644.000,28.500,4.023,1.094,2.796,0.3511
2.695714286,474,0,99.1,709.000,29.400,4.113,1.369,2.729,0.4048
2.695714286,474,0,99.1,779.000,29.700,4.202,1.464,2.705,0.4116
2.695714286,480,0,99.1,798.000,30.200,4.225,1.503,2.788,0.3892
2.695714286,480,0,99.1,734.000,30.400,4.247,1.620,2.721,0.3903
2.695714286,481,0,99,752.000,30.900,4.046,1.796,2.670,0.3986
2.695714286,482,0,99,806.000,31.200,3.845,2.000,2.544,0.3289
2.695714286,484,0,98.9,819.000,31.400,3.643,2.032,2.563,0.4128
2.695714286,486,0,98.9,744.000,31.600,3.442,2.157,2.490,0.3872
2.695714286,484,0,98.9,718.000,31.500,3.196,2.168,2.453,0.3121
2.695714286,488,0,98.9,718.000,31.700,2.950,2.146,2.528,0.3158
2.695714286,491,0,98.9,642.000,31.800,2.816,2.257,2.444,0.2322
2.695714286,491,0,98.8,569.000,31.800,2.682,2.229,2.472,0.2283
2.695714286,489,0,98.8,491.000,31.600,2.749,2.167,2.481,0.2128
2.695714286,482,0,98.8,406.000,31.400,2.816,1.991,2.605,0.2429
2.695714286,479,0,98.8,315.000,31.200,2.772,1.950,2.593,0.2258
2.695714286,473,0,98.8,204.000,30.800,2.727,1.804,2.637,0.2195
2.695714286,467,0,98.8,143.000,30.200,2.302,1.537,2.754,0.1863
2.695714286,459,0,98.8,58.000,29.500,1.878,1.344,2.777,0.0735
2.695714286,450,0,98.8,14.000,28.900,2.436,1.207,2.774,0.0200
2.695714286,441,0,98.9,5.000,26.700,2.995,0.862,2.639,0.2460
2.695714286,433,0,98.9,0.000,25.200,3.956,0.728,2.476,0.2484
2.695714286,432,0,98.9,0.000,24.700,4.917,0.660,2.450,0.2927
2.695714286,434,0,99,0.000,24.500,4.850,0.818,2.255,0.6122
2.695714286,427,0,99,0.000,23.400,4.783,0.504,2.372,0.4118
2.695714286,426,0,99,0.000,23.200,3.666,0.455,2.387,0.2800
2.695714286,422,0,98.9,0.000,22.600,2.548,0.368,2.373,0.1749
2.695714286,419,0,99,0.000,22.000,4.470,0.275,2.367,0.1703
2.695714286,415,0.6,99.1,0.000,22.600,6.393,0.420,2.321,NaN
2.695714286,431,14.4,98.7,0.000,22.000,4.694,0.140,2.502,0.1783
2.95,410,1.4,98.9,3.000,23.600,2.995,0.472,2.439,NaN
2.95,398,0,98.9,4.000,22.500,2.749,0.311,2.413,0.1546
2.95,389,0,98.8,2.000,22.500,2.503,0.204,2.519,0.0917
2.95,384,0,98.8,0.000,22.200,2.325,0.104,2.570,0.1175
2.95,395,0,98.9,0.000,21.800,2.146,0.031,2.579,0.0678
2.95,397,0,98.9,0.000,21.900,2.213,0.011,2.615,0.1552
2.95,406,0,98.9,0.000,22.200,2.280,0.043,2.632,0.0755
2.95,409,0,98.9,0.000,22.100,2.235,0.008,2.650,0.0775
2.95,404,0,98.9,0.000,22.100,2.190,0.019,2.640,0.1208
2.95,397,0,98.9,9.000,21.800,2.213,0.003,2.607,0.0980
2.95,402,0,98.9,31.000,21.800,2.235,0.005,2.605,0.1490
2.95,405,0,98.9,92.000,22.400,1.811,0.079,2.629,0.1694
2.95,407,0,99,51.000,22.500,1.386,0.136,2.587,0.0283
2.95,410,0,99,145.000,22.800,1.431,0.178,2.596,0.0678
2.95,399,0,99,321.000,23.900,1.475,0.252,2.712,0.1918
2.95,436,0,99,429.000,25.300,1.520,0.413,2.810,0.1453
2.95,473,0,99,513.000,26.300,1.565,0.585,2.835,0.1944
2.95,474,0,99,593.000,26.800,1.967,0.560,2.962,0.2720
2.95,478,0,99,663.000,27.800,2.369,0.691,3.043,0.2243
2.95,485,0.2,99,722.000,28.700,2.213,0.878,3.057,NaN
2.95,490,0,99,766.000,29.500,2.056,1.126,2.996,0.1609
2.95,497,0,99,790.000,30.200,2.034,1.430,2.861,0.1425
2.95,499,0,98.9,842.000,30.700,2.012,1.586,2.830,0.0866
2.95,505,0,98.9,795.000,31.200,1.900,1.750,2.793,0.0412
2.95,496,0,98.9,701.000,31.400,1.788,1.797,2.798,0.1661
2.95,497,0,98.9,716.000,31.600,1.900,1.827,2.821,0.2110
2.95,495,0,98.8,621.000,31.800,2.012,1.881,2.820,0.2625
2.95,492,0,98.8,740.000,32.000,1.922,1.988,2.766,0.2184
2.95,493,0,98.8,668.000,32.201,1.833,1.987,2.822,0.2223
2.95,493,0,98.7,566.000,32.201,2.034,2.016,2.793,0.2193
2.95,490,0,98.7,498.000,32.100,2.235,1.966,2.816,0.1792
2.95,489,0,98.8,373.000,32.000,1.967,1.912,2.843,0.1285
2.95,490,0,98.8,338.000,32.000,1.699,1.874,2.881,0.0748
2.95,489,0,98.7,325.000,31.400,1.855,1.577,3.019,0.1449
2.95,478,0,98.7,272.000,30.600,2.012,1.186,3.205,0.2293
2.95,468,0,98.7,159.000,29.900,2.280,0.987,3.230,0.1995
2.95,461,0,98.7,92.000,29.200,2.548,0.867,3.184,0.1814
2.95,453,0,98.7,30.000,28.400,2.615,0.685,3.182,0.1327
2.95,449,0,98.7,5.000,27.400,2.682,0.497,3.152,0.1118
2.95,447,0,98.7,0.000,26.900,2.705,0.386,3.156,0.1187
2.95,445,0,98.7,0.000,26.600,2.727,0.366,3.115,0.1552
2.95,442,0,98.7,0.000,26.000,2.749,0.309,3.050,0.1600
2.95,439,0,98.8,0.000,25.500,2.772,0.232,3.030,0.1819
2.95,437,0,98.8,0.000,25.500,2.816,0.294,2.968,0.2663
2.95,435,0,98.8,0.000,25.000,2.861,0.231,2.935,0.2112
2.95,432,0,98.7,0.000,24.900,2.928,0.217,2.930,0.2254
2.95,431,0,98.7,0.000,24.700,2.995,0.184,2.926,0.2302
2.95,411,0,98.4,0.000,24.600,2.705,0.173,2.918,0.1158
3.012857143,435,0,98.7,0.000,25.000,2.414,0.253,2.912,0.2002
3.012857143,436,0,98.7,0.000,24.900,2.593,0.265,2.883,0.1572
3.012857143,436,0,98.7,0.000,25.100,2.772,0.328,2.857,0.2200
3.012857143,437,0,98.7,0.000,25.100,2.883,0.357,2.828,0.2012
3.012857143,437,0,98.6,0.000,25.200,2.995,0.407,2.797,0.2232
3.012857143,436,0,98.6,0.000,25.200,2.906,0.426,2.777,0.1992
3.012857143,438,0,98.6,0.000,25.400,2.816,0.483,2.759,0.2059
3.012857143,440,0,98.6,0.000,25.700,2.727,0.571,2.729,0.2107
3.012857143,440,0,98.6,0.000,25.800,2.638,0.611,2.709,0.2598
3.012857143,440,0,98.6,4.000,25.500,2.794,0.558,2.703,0.1873
3.012857143,440,0,98.7,10.000,25.500,2.950,0.555,2.707,0.2280
3.012857143,441,0,98.7,24.000,25.700,2.235,0.588,2.713,0.2711
3.012857143,440,0,98.7,69.000,25.200,1.520,0.417,2.787,0.2563
3.012857143,442,0,98.7,112.000,25.100,2.280,0.309,2.876,0.1572
3.012857143,452,0,98.7,230.000,26.000,3.040,0.451,2.909,0.2823
3.012857143,448,0,98.8,103.000,26.100,2.280,0.446,2.933,0.3285
3.012857143,454,0,98.8,316.000,26.600,1.520,0.568,2.913,0.2807
3.012857143,463,0,98.7,354.000,27.400,1.654,0.756,2.893,0.2252
3.012857143,476,0,98.7,548.000,28.200,1.788,1.048,2.775,0.2625
3.012857143,483,0,98.7,620.000,28.500,2.660,1.183,2.707,0.1957
3.012857143,495,0,98.6,785.000,29.600,3.532,1.584,2.561,0.2249
3.012857143,491,0,98.6,787.000,30.500,3.956,1.729,2.636,0.3314
3.012857143,489,0,98.7,816.000,31.100,4.381,2.029,2.488,0.4341
3.012857143,486,0,98.6,836.000,31.200,4.605,2.150,2.394,0.4454
3.012857143,488,0,98.6,839.000,31.500,4.828,2.136,2.486,0.4780
3.012857143,487,0,98.5,739.000,31.400,5.141,2.092,2.504,0.4085
3.012857143,488,0,98.5,804.000,31.700,5.454,2.184,2.491,0.5194
3.012857143,489,0,98.5,784.000,32.000,5.297,2.197,2.557,0.5612
3.012857143,490,0,98.5,734.000,32.100,5.141,2.162,2.620,0.4707
3.012857143,485,0,98.4,535.000,31.600,5.186,2.213,2.435,0.5399
3.012857143,483,0,98.4,616.000,31.300,5.230,2.254,2.316,0.4830
3.012857143,484,0,98.4,541.000,31.400,4.984,2.276,2.320,0.4491
3.012857143,484,0,98.4,458.000,31.300,4.739,2.235,2.334,0.4295
3.012857143,484,0,98.5,410.000,31.000,4.292,2.094,2.398,0.4744
3.012857143,482,0,98.5,288.000,30.700,3.845,2.143,2.273,0.4287
3.012857143,477,0,98.4,195.000,29.600,3.554,1.738,2.408,0.2898
3.012857143,466,0,98.4,110.000,28.300,3.263,1.358,2.487,0.2512
3.012857143,456,0,98.4,40.000,27.500,3.398,1.260,2.410,0.2661
3.012857143,447,0,98.4,6.000,26.700,3.532,1.384,2.117,0.2466
3.012857143,437,0,98.3,0.000,25.200,4.046,1.116,2.088,0.1600
3.012857143,429,0,98.3,0.000,23.600,4.560,0.793,2.119,0.1838
3.012857143,425,0,98.4,0.000,23.300,4.560,0.744,2.115,0.3002
3.012857143,427,0,98.4,0.000,23.700,4.560,0.838,2.090,0.3544
3.012857143,426,0,98.4,0.000,23.300,3.487,0.764,2.095,0.2789
3.012857143,420,0,98.5,0.000,22.300,2.414,0.568,2.122,0.1459
3.012857143,416,0,98.5,0.000,21.800,2.392,0.483,2.127,0.0500
3.012857143,414,0,98.4,0.000,21.300,2.369,0.426,2.106,0.0520
3.012857143,386,0,98.8,0.000,20.500,2.928,0.280,2.130,0.3506
3.075714286,409,0,98.4,0.000,20.300,3.487,0.241,2.140,0.0970
3.075714286,406,0,98.4,0.000,19.900,3.643,0.188,2.134,0.0480
3.075714286,405,0,98.4,0.000,20.000,3.800,0.182,2.154,0.0548
3.075714286,408,0,98.4,0.000,20.400,3.532,0.204,2.191,0.1000
3.075714286,410,0,98.4,0.000,20.800,3.263,0.199,2.256,0.1533
3.075714286,410,0,98.4,0.000,20.700,3.062,0.232,2.208,0.1982
3.075714286,406,0,98.4,0.000,20.000,2.861,0.173,2.163,0.1058
3.075714286,404,0,98.4,0.000,19.500,2.615,0.107,2.159,0.0806
3.075714286,402,0,98.4,0.000,19.200,2.369,0.056,2.168,0.0854
3.075714286,401,0,98.4,17.000,19.100,2.526,0.033,2.176,0.0721
3.075714286,403,0,98.5,47.000,19.100,2.682,0.022,2.187,0.1049
3.075714286,407,0,98.5,95.000,19.500,3.353,0.016,2.249,0.1800
3.075714286,417,0,98.5,182.000,20.400,4.023,0.101,2.294,0.2693
3.075714286,424,0,98.5,269.000,21.300,4.314,0.286,2.245,0.3332
3.075714286,429,0,98.5,343.000,21.900,4.605,0.434,2.192,0.3778
3.075714286,435,0,98.6,470.000,22.800,4.828,0.600,2.174,0.3782
3.075714286,441,0,98.6,601.000,23.700,5.052,0.844,2.084,0.4496
3.075714286,445,0,98.6,667.000,24.300,5.543,1.042,1.994,0.4760
3.075714286,447,0,98.6,731.000,24.600,6.035,1.207,1.885,0.5830
3.075714286,445,0,98.6,811.000,24.500,5.901,1.316,1.756,0.5001
3.075714286,446,0,98.6,856.000,24.600,5.767,1.389,1.702,0.5668
3.075714286,448,0,98.6,896.000,24.900,5.610,1.417,1.730,0.5501
3.075714286,448,0,98.6,885.000,25.100,5.454,1.482,1.703,0.5015
3.075714286,449,0,98.6,844.000,25.300,5.633,1.574,1.649,0.5424
3.075714286,450,0,98.6,854.000,25.400,5.812,1.577,1.665,0.5423
3.075714286,454,0,98.6,807.000,25.900,5.990,1.668,1.672,0.4909
3.075714286,455,0,98.6,798.000,26.100,6.169,1.715,1.665,0.5128
3.075714286,459,0,98.5,841.000,26.700,6.147,1.808,1.693,0.6052
3.075714286,461,0,98.5,777.000,26.900,6.124,1.943,1.600,0.5679
3.075714286,461,0,98.5,691.000,26.900,6.124,2.035,1.508,0.4945
3.075714286,461,0,98.5,665.000,26.800,6.124,2.051,1.471,0.5633
3.075714286,460,0,98.5,581.000,26.600,5.722,1.965,1.516,0.5202
3.075714286,457,0,98.5,472.000,26.300,5.320,1.852,1.568,0.4253
3.075714286,457,0,98.5,398.000,26.000,5.566,1.769,1.591,0.4442
3.075714286,455,0,98.5,300.000,25.400,5.812,1.671,1.571,0.4353
3.075714286,451,0,98.5,220.000,24.900,5.297,1.556,1.591,0.4144
3.075714286,444,0,98.6,126.000,24.100,4.783,1.357,1.643,0.3724
3.075714286,425,0,98.6,54.000,22.800,3.867,1.116,1.658,0.2392
3.075714286,401,0,98.6,9.000,21.600,2.950,0.911,1.667,0.2415
3.075714286,409,0,98.6,0.000,20.400,2.861,0.729,1.666,0.1752
3.075714286,402,0,98.6,0.000,19.100,2.772,0.533,1.676,0.1229
3.075714286,399,0,98.7,0.000,18.600,2.772,0.439,1.702,0.1183
3.075714286,398,0,98.7,0.000,18.500,2.772,0.428,1.700,0.1261
3.075714286,397,0,98.7,0.000,18.300,2.861,0.391,1.710,0.3202
3.075714286,396,0,98.7,0.000,18.000,2.950,0.349,1.713,0.4562
3.075714286,393,0,98.7,0.000,17.400,3.330,0.286,1.700,0.4402
3.075714286,390,0,98.8,0.000,16.800,3.710,0.243,1.669,0.4156
3.075714286,380,0,98.7,0.000,16.101,3.330,0.183,1.646,0.0141
3.138571429,382,0,98.8,0.000,15.500,2.950,0.130,1.629,0.3095
3.138571429,379,0,98.8,0.000,14.900,2.749,0.093,1.600,0.3051
3.138571429,377,0,98.7,0.000,14.500,2.548,0.083,1.567,0.2748
3.138571429,374,0,98.8,0.000,14.000,2.570,0.058,1.540,0.2551
3.138571429,371,0,98.8,0.000,13.600,2.593,0.041,1.516,0.2105
3.138571429,370,0,98.8,0.000,13.300,2.392,0.032,1.494,0.2209
3.138571429,368,0,98.8,0.000,13.000,2.190,0.028,1.468,0.1775
3.138571429,367,0,98.8,0.000,12.800,1.788,0.021,1.456,0.1985
3.138571429,366,0,98.8,0.000,12.500,1.386,0.017,1.431,0.1233
3.138571429,368,0,98.9,29.000,12.600,1.207,0.023,1.435,0.1277
3.138571429,378,0,98.9,104.000,13.500,1.028,0.062,1.484,0.1749
3.138571429,383,0,98.9,100.000,14.300,1.475,0.116,1.513,0.1879
3.138571429,391,0,99,229.000,15.200,1.922,0.195,1.531,0.3118
3.138571429,403,0,99,336.000,16.600,2.190,0.401,1.487,0.3587
3.138571429,409,0,99,425.000,17.300,2.459,0.512,1.462,0.3752
3.138571429,414,0,99,516.000,18.000,1.989,0.582,1.480,0.3435
3.138571429,419,0,99,603.000,18.400,1.520,0.663,1.452,0.3572
3.138571429,429,0,99,678.000,19.000,1.788,0.750,1.446,0.2390
3.138571429,438,0,99,745.000,19.700,2.056,0.822,1.472,0.2304
3.138571429,436,0,99,802.000,20.000,1.855,0.879,1.457,0.0469
3.138571429,410,0,99,853.000,20.900,1.654,1.004,1.466,0.2375
3.138571429,388,0,98.9,890.000,21.400,1.587,1.038,1.509,0.2447
3.138571429,373,0,99,873.000,21.800,1.520,1.131,1.479,0.2366
3.138571429,372,0,98.9,932.000,22.200,1.632,1.159,1.515,0.3289
3.138571429,375,0,98.9,835.000,22.600,1.743,1.152,1.588,0.2059
3.138571429,378,0,98.9,802.000,23.100,1.699,1.190,1.634,0.2594
3.138571429,375,0,98.9,712.000,23.100,1.654,1.156,1.668,0.2864
3.138571429,373,0,98.9,761.000,23.200,1.766,1.206,1.636,0.2860
3.138571429,368,0,98.9,728.000,23.500,1.878,1.248,1.645,0.1761
3.138571429,364,0,98.9,706.000,23.600,1.699,1.288,1.623,0.2227
3.138571429,362,0,98.8,657.000,23.800,1.520,1.333,1.613,0.2049
3.138571429,362,0,98.8,579.000,24.100,1.699,1.342,1.658,0.2417
3.138571429,363,0,98.8,379.000,23.900,1.878,1.279,1.685,0.2567
3.138571429,369,0,98.8,366.000,24.000,2.123,1.331,1.651,0.1939
3.138571429,365,0,98.8,187.000,23.500,2.369,1.289,1.605,0.1664
3.138571429,361,0,98.7,160.000,23.200,2.369,1.203,1.639,0.1833
3.138571429,368,0,98.7,124.000,22.900,2.369,1.092,1.698,0.1685
3.138571429,363,0,98.7,65.000,22.400,2.459,0.984,1.724,0.1296
3.138571429,391,0,98.7,10.000,21.200,2.548,0.778,1.738,0.0332
3.138571429,411,0,98.7,0.000,21.100,2.034,0.864,1.637,0.0100
3.138571429,404,0,98.8,0.000,19.000,1.520,0.534,1.662,0.0592
3.138571429,398,0,98.8,0.000,18.100,1.296,0.397,1.679,0.0728
3.138571429,395,0,98.8,0.000,17.800,1.073,0.351,1.686,0.0671
3.138571429,393,0,98.8,0.000,17.500,1.654,0.304,1.694,0.0735
3.138571429,390,0,98.8,0.000,16.900,2.235,0.241,1.683,0.0806
3.138571429,387,0,98.8,0.000,16.600,2.325,0.193,1.695,0.1058
3.138571429,384,0,98.7,0.000,15.700,2.414,0.132,1.650,0.0412
3.138571429,414,0,98.8,0.000,15.000,2.168,0.087,1.617,0.3208
3.201428571,379,0,98.7,0.000,15.000,1.922,0.087,1.617,0.0141
3.201428571,380,0,98.7,0.000,15.200,2.280,0.112,1.614,0.0224
3.201428571,379,0,98.7,0.000,14.900,2.638,0.103,1.590,0.0316
3.201428571,377,0,98.7,0.000,14.600,2.705,0.080,1.581,0.0721
3.201428571,375,0,98.7,0.000,14.300,2.772,0.054,1.575,0.0529
3.201428571,375,0,98.7,0.000,14.300,2.280,0.047,1.581,0.0728
3.201428571,374,0,98.7,0.000,14.000,1.788,0.038,1.559,0.1020
3.201428571,371,0,98.7,0.000,13.500,1.162,0.025,1.522,0.0100
3.201428571,370,0,98.8,0.000,13.500,0.536,0.015,1.531,0.0374
3.201428571,371,0,98.8,21.000,13.400,0.738,0.014,1.522,0.0374
3.201428571,381,0,98.8,71.000,13.600,0.939,0.048,1.508,0.0283
3.201428571,395,0,98.9,146.000,15.500,1.296,0.085,1.675,0.0894
3.201428571,409,0,98.9,234.000,17.100,1.654,0.164,1.785,0.1404
3.201428571,422,0,98.8,325.000,19.000,1.788,0.334,1.862,0.1764
3.201428571,432,0,98.8,415.000,20.300,1.922,0.534,1.847,0.2516
3.201428571,446,0,98.9,497.000,21.500,1.878,0.770,1.793,0.1323
3.201428571,458,0,98.9,576.000,22.600,1.833,0.987,1.753,0.1109
3.201428571,454,0,98.9,652.000,23.500,2.302,1.135,1.758,0.2030
3.201428571,416,0,98.9,724.000,24.200,2.772,1.263,1.755,0.3666
3.201428571,395,0,98.8,782.000,24.900,2.548,1.373,1.774,0.3483
3.201428571,383,0,98.8,830.000,25.500,2.325,1.505,1.757,0.3357
3.201428571,382,0,98.8,866.000,25.900,2.638,1.581,1.759,0.3043
3.201428571,385,0,98.8,892.000,26.400,2.950,1.714,1.726,0.2431
3.201428571,394,0,98.8,893.000,27.100,2.727,1.808,1.777,0.3305
3.201428571,418,0,98.8,884.000,27.600,2.503,1.924,1.767,0.3239
3.201428571,470,0,98.8,873.000,28.000,2.593,2.027,1.752,0.0883
3.201428571,483,0,98.8,797.000,28.300,2.682,2.108,1.737,0.3183
3.201428571,478,0,98.8,627.000,28.200,3.062,2.134,1.688,0.2934
3.201428571,483,0,98.7,747.000,28.600,3.442,2.267,1.646,0.2691
3.201428571,490,0,98.7,734.000,29.100,2.638,2.333,1.694,0.3173
3.201428571,491,0,98.7,633.000,29.300,1.833,2.458,1.616,0.3209
3.201428571,497,0,98.7,560.000,29.400,1.878,2.518,1.580,0.2147
3.201428571,490,0,98.7,357.000,29.100,1.922,2.462,1.565,0.1944
3.201428571,487,0,98.7,356.000,28.900,2.213,2.259,1.723,0.1700
3.201428571,484,0,98.6,273.000,28.600,2.503,2.196,1.716,0.1879
3.201428571,458,0,98.6,82.000,26.900,2.861,1.734,1.809,0.1503
3.201428571,443,0,98.6,57.000,25.400,3.219,1.366,1.876,0.1030
3.201428571,439,0,98.6,36.000,25.100,3.241,1.307,1.878,0.1597
3.201428571,416,0,98.6,8.000,24.600,3.263,1.166,1.925,0.1552
3.201428571,425,0,98.6,0.000,24.000,3.353,1.119,1.863,0.2145
3.201428571,427,0,98.6,0.000,23.800,3.442,1.097,1.849,0.2546
3.201428571,425,0,98.6,0.000,23.300,3.196,1.044,1.814,0.3312
3.201428571,420,0,98.7,0.000,22.400,2.950,0.900,1.808,0.2247
3.201428571,414,0,98.7,0.000,21.400,3.018,0.747,1.800,0.1661
3.201428571,415,0,98.8,0.000,21.700,3.085,0.797,1.797,0.1987
3.201428571,416,0,98.8,0.000,21.700,3.420,0.797,1.797,0.2211
3.201428571,416,0,98.8,0.000,21.700,3.755,0.800,1.794,0.3142
3.201428571,404,0,98.9,0.000,21.300,3.621,0.745,1.786,0.1797
3.264285714,411,0,98.8,0.000,20.700,3.487,0.642,1.797,0.2360
3.264285714,412,0,98.8,0.000,20.900,3.487,0.655,1.815,0.2672
3.264285714,415,0,98.7,0.000,21.600,3.487,0.761,1.817,0.3041
3.264285714,412,0,98.7,0.000,20.900,3.129,0.650,1.820,0.2606
