LAI,Lwin,PPT,Pa,Rg,Ta,U,VPD,ea,ustar
5.527916667,397,0,98.8,70,23.5,1.430528,0.266461229,2.627181534,0.087177979
5.527916667,380,0,98.8,47,23.20000076,0.983488,0.199106514,2.642604939,0.080622578
5.527916667,388,0,98.8,10,22.89999962,1.296416,0.231840062,2.558756839,0.084852814
5.527916667,394,0,98.8,0,22.20000076,1.609344,0.195426166,2.479020572,0.093808315
5.527916667,391,0,98.8,0,21.70000076,2.01168,0.124641061,2.469452977,0.126491106
5.527916667,384,0,98.8,0,21.60000038,2.414016,0.116139019,2.462140526,0.224722051
5.527916667,361,0,98.8,0,21.39999962,2.659888,0.152968574,2.393935013,0.290688837
5.527916667,350,0,98.9,0,20.5,2.90576,0.055483216,2.354328978,0.233880311
5.527916667,348,0,98.9,0,20.39999962,2.883408,0.035962152,2.359024229,0.31591138
5.527916667,347,0,98.9,0,20,2.861056,0.042100862,2.294378566,0.320936131
5.527916667,345,0,98.9,0,19.70000076,2.928112,0.039029399,2.254395517,0.326649659
5.527916667,343,0,98.9,0,19.20000076,2.995168,0.011127929,2.212083183,0.319061123
5.527916667,325,0,99.1,0,18.89999962,2.883408,0.006553059,2.175440366,0.128840987
5.635833333,341,0,98.9,0,18.70000076,2.771648,0.019414914,2.13547396,0.304466747
5.635833333,339,0,98.9,0,18.29999924,2.861056,0.004207629,2.097355943,0.271845544
5.635833333,337,0,98.9,0,17.89999962,2.950464,0.002051604,2.047347803,0.263818119
5.635833333,336,0,98.9,0,17.70000076,2.816352,0,2.02374603,0.258263431
5.635833333,334,0,98.9,0,17.39999962,2.68224,0,1.985793827,0.217485632
5.635833333,333,0,98.9,0,17.10000038,2.704592,0,1.94846783,0.227156334
5.635833333,332,0,98.9,0,16.89999962,2.726944,0.003852022,1.92007506,0.262297541
5.635833333,330,0,98.9,0,16.60000038,2.771648,0.018896931,1.868727911,0.303479818
5.635833333,328,0,99,0,16.20000076,2.816352,0.033159184,1.80699866,0.33436507
5.635833333,324,0,99,0,15.80000019,2.794,0.021548426,1.772193599,0.287402157
5.635833333,322,0,99,10,15.60000038,2.771648,0.010637134,1.760285041,0.285482049
5.635833333,321,0,99,57,15.69999981,2.838704,0.037469238,1.744830731,0.270924344
5.635833333,321,0,99,131,16.10099983,2.90576,0.075053722,1.753518992,0.29816103
5.635833333,323,0,99.1,218,16.89999962,3.084576,0.140600634,1.783326449,0.34
5.635833333,325,0,99.1,315,17.79999924,3.263392,0.209992027,1.826545133,0.318433667
5.635833333,329,0,99.1,409,18.70000076,2.972816,0.286909223,1.867979651,0.332565783
5.635833333,334,0,99.1,469,19.60000038,2.68224,0.353655124,1.925573538,0.284077454
5.635833333,339,0,99.1,588,20.5,2.414016,0.436628771,1.973183423,0.302324329
5.635833333,342,0,99.1,659,21.39999962,2.145792,0.499697256,2.047206331,0.321403174
5.635833333,347,0,99.1,718,22.10000038,2.034032,0.611989069,2.046215037,0.204450483
5.635833333,351,0,99.1,770,22.89999962,1.922272,0.645241642,2.14535526,0.227156334
5.635833333,354,0,99.1,810,23.39999962,2.414016,0.725486279,2.150754473,0.285306852
5.635833333,357,0,99.1,841,23.89999962,2.90576,0.74764843,2.216526285,0.301827766
5.635833333,358,0,99.1,852,24.29999924,2.68224,0.829617977,2.20658737,0.32969683
5.635833333,360,0,99.1,851,24.60000038,2.45872,0.860109043,2.231119189,0.342490876
5.635833333,363,0,99.1,835,25,2.615184,0.925240135,2.240706263,0.315277655
5.635833333,363,0,99.1,812,25.20000076,2.771648,1.042136478,2.16175749,0.087749644
5.635833333,371,0,99.1,804,25.5,2.749296,1.008647537,2.252912573,0.261533937
5.635833333,371,0,99,712,25.60000038,2.726944,1.027782726,2.253200013,0.370270172
5.635833333,371,0,99,566,25.39999962,2.637536,1.028637123,2.213600881,0.219544984
5.635833333,368,0,99,588,25.60000038,2.548128,1.054051781,2.226930959,0.277308493
5.635833333,364,0,99,466,25.39999962,2.592832,1.067576122,2.174661882,0.154596248
5.635833333,364,0,99,387,25.29999924,2.637536,0.98383646,2.239179522,0.197989899
5.635833333,357,0,99,317,25.20000076,2.481072,1.01327734,2.190616628,0.183030052
5.635833333,356,0,99,227,24.79999924,2.324608,0.933061695,2.195330492,0.192613603
5.635833333,350,0,98.9,131,24.10000038,2.168144,0.768688202,2.231312996,0.202484567
5.635833333,346,0,98.9,60,23.10000038,2.01168,0.548486042,2.276096981,0.106770783
5.635833333,343,0,98.9,12,21.79999924,1.877568,0.334411931,2.27558115,0.074161985
5.635833333,341,0,98.9,0,20.89999962,1.743456,0.222521067,2.247401143,0.073484692
5.635833333,338,0,98.9,0,20.20000076,1.78816,0.175235665,2.190338906,0.083666003
5.635833333,333,0,99,0,19.60000038,1.832864,0.120927334,2.158301328,0.084261498
5.635833333,327,0,99,0,19.10000038,2.01168,0.117223513,2.092173176,0.100498756
5.635833333,323,0,99,0,18.5,2.190496,0.127822816,2.000256934,0.1
5.635833333,321,0,99,0,17.79999924,1.89992,0.101937866,1.934599294,0.07
5.635833333,320,0,99,0,17.20000076,1.609344,0.078519529,1.882321373,0.06164414
5.635833333,321,0,99.1,0,17.10000038,1.743456,0.068271106,1.880196724,0.086023253
5.635833333,321,0,99.1,0,17,1.877568,0.075593162,1.86057017,0.109087121
5.635833333,363,0,98.7,0,16.70000076,1.89992,0.096988809,1.802669465,0.269072481
5.74375,324,0,99.1,0,16.79999924,1.922272,0.153108335,1.758650425,0.16583124
5.74375,325,0,99.1,0,16.39999962,2.01168,0.12314297,1.740615594,0.083066239
5.74375,322,0,99.1,0,16.10099983,2.101088,0.086037159,1.742535555,0.112694277
5.74375,321,0,99,0,15.80000019,2.12344,0.079011184,1.714730841,0.099498744
5.74375,319,0,99,0,15.60000038,2.145792,0.09218874,1.678733435,0.094339811
5.74375,319,0,99,0,15.39999962,1.989328,0.092764342,1.655593262,0.09539392
5.74375,317,0,99,0,15.30000019,1.832864,0.106083179,1.631087254,0.107238053
5.74375,316,0,99,0,15.10000038,1.721104,0.118463039,1.596521441,0.083066239
5.74375,314,0,99.1,0,14.69999981,1.609344,0.097044158,1.574313895,0.070710678
5.74375,314,0,99.1,0,14.39999962,1.743456,0.078770763,1.560510506,0.076157731
5.74375,313,0,99.1,11,14.30000019,1.877568,0.065218878,1.563491103,0.072801099
5.74375,314,0,99.1,59,14.5,1.89992,0.082585096,1.567327819,0.143874946
5.74375,316,0,99.1,146,15.30000019,1.922272,0.132169187,1.605001246,0.190525589
5.74375,316,0,99.1,222,16.29999924,1.922272,0.176125932,1.675799151,0.184661853
5.74375,322,0,99.2,311,17.5,1.922272,0.268074775,1.730299797,0.229346899
5.74375,329,0,99.2,402,19.10000038,1.832864,0.380423212,1.828973477,0.154919334
5.74375,334,0,99.2,495,20.39999962,1.743456,0.457918453,1.937067928,0.195448203
5.74375,340,0,99.1,577,21.60000038,1.609344,0.619407892,1.958871653,0.160623784
5.74375,346,0,99.1,649,22.60000038,1.475232,0.729620028,2.010668819,0.104880885
5.74375,354,0,99.1,709,23.89999962,1.45288,0.910825729,2.053348985,0.193390796
5.74375,359,0,99.1,758,24.60000038,1.430528,1.089058781,2.002169452,0.145258391
5.74375,363,0,99.1,797,25.20000076,1.408176,1.28262949,1.921264478,0.184119526
5.74375,366,0,99.1,822,25.39999962,1.385824,1.278495407,1.963742597,0.145258391
5.74375,369,0,99.1,801,25.70000076,1.609344,1.275023842,2.025482492,0.148996644
5.74375,375,0,99.1,819,26,1.832864,1.247427177,2.112259788,0.125698051
5.74375,383,0,99.1,896,26.20000076,1.6764,1.340503693,2.059150263,0.117473401
5.74375,375,0,99,760,26.29999924,1.519936,1.321056271,2.09873604,0.18627936
5.74375,375,0,99,706,26.39999962,2.034032,1.284112644,2.155922502,0.152643375
5.74375,378,0,99,654,26.5,2.548128,1.229366302,2.231016233,0.251396102
5.74375,373,0,99,541,26.60000038,2.436368,1.18437233,2.296462603,0.213775583
5.74375,375,0,98.9,501,26.70000076,2.324608,1.173839569,2.327553226,0.181659021
5.74375,370,0,98.9,406,26.60000038,2.257552,1.149537945,2.331296988,0.198746069
5.74375,368,0,98.9,330,26.60000038,2.190496,1.166955185,2.313879748,0.158745079
5.74375,368,0,98.8,243,26.10000038,1.855216,0.960563183,2.41905568,0.139283883
5.74375,368,0,98.8,188,25.79999924,1.519936,0.834020424,2.486110537,0.113137085
5.74375,366,0,98.8,112,25.29999924,1.6764,0.703201294,2.519814688,0.094339811
5.74375,362,0,98.8,61,24.89999962,1.832864,0.560665512,2.586454827,0.046904158
5.74375,360,0,98.8,6,23.89999962,2.168144,0.373824215,2.5903505,0.033166248
5.74375,355,0,98.8,0,22.89999962,2.503424,0.33798368,2.452613222,0.04472136
5.74375,356,0,98.8,0,22.5,2.592832,0.332612944,2.391083726,0.033166248
5.74375,357,0,98.8,0,21.89999962,2.68224,0.260229802,2.365747864,0.078102497
5.74375,356,0,98.8,0,21.5,2.726944,0.194949758,2.367599764,0.067082039
5.74375,355,0,98.8,0,21.5,2.771648,0.197514856,2.365034666,0.155884573
5.74375,354,0,98.8,0,21.5,2.883408,0.200080109,2.362469414,0.160934769
5.74375,355,0,98.7,0,21.39999962,2.995168,0.209056926,2.337846661,0.188944436
5.74375,355,0,98.7,0,21.10000038,3.196336,0.165199101,2.33526769,0.17
5.74375,359,0,98.7,0,20.89999962,3.397504,0.133512723,2.336409486,0.243926218
5.74375,332,0,98.9,0,20.89999962,3.263392,0.103843176,2.366079033,0.052915026
5.851666667,364,0,98.7,0,21.20000076,3.12928,0.10073688,2.415125868,0.305941171
5.851666667,365,0,98.6,0,20.89999962,3.039872,0.059338939,2.410583271,0.295803989
5.851666667,371,0,98.6,0,20.89999962,2.950464,0.04450424,2.42541797,0.305122926
5.851666667,380,0,98.7,0,20.89999962,3.039872,0.024724546,2.445197664,0.255342907
5.851666667,395,0,98.7,0,21,3.12928,0.007463141,2.477690262,0.228473193
5.851666667,388,0,98.6,0,21,3.397504,0,2.485153403,0.231732605
5.851666667,402,0,98.6,0,21.29999924,3.665728,0,2.531341357,0.263818119
5.851666667,387,0,98.6,0,21.5,3.285744,0.005130193,2.55741933,0.283901391
5.851666667,399,0,98.6,0,21.60000038,2.90576,0,2.578279545,0.321558704
5.851666667,415,0,98.6,0,21.79999924,2.704592,0.002612559,2.607380522,0.2596151
5.851666667,413,0.2,98.6,2,22,2.503424,0,2.642047879,NaN
5.851666667,408,0,98.6,14,22.10000038,2.57048,0,2.658204106,0.179443584
5.851666667,409,0,98.7,44,22.29999924,2.637536,0,2.690775855,0.152315462
5.851666667,419,0.4,98.7,46,22.5,3.01752,0,2.723696669,NaN
5.851666667,419,0,98.7,91,22.70000076,3.397504,0,2.756969399,0.170587221
5.851666667,407,0,98.7,155,23.29999924,3.866896,0,2.858930342,0.226936114
5.851666667,393,0,98.7,297,23.89999962,4.336288,0.029668564,2.934506151,0.221585198
5.851666667,394,0,98.7,475,24.89999962,4.626864,0.239385152,2.907735187,0.34568772
5.851666667,405,0,98.7,452,25.10000038,4.91744,0.312380314,2.872490483,0.430116263
5.851666667,419,0,98.7,412,25.20000076,4.649216,0.327070522,2.876823446,0.389230009
5.851666667,427,0,98.7,298,25.10000038,4.380992,0.312380314,2.872490483,0.40779897
5.851666667,429,0,98.7,417,25.39999962,4.090416,0.321246433,2.920991571,0.345398321
5.851666667,432,0,98.7,392,25.5,3.79984,0.342744374,2.918815736,0.311769145
5.851666667,427,0,98.7,322,25.29999924,3.732784,0.299989629,2.923026353,0.313528308
5.851666667,429,0,98.7,355,25.5,3.665728,0.346008563,2.915551547,0.29189039
5.851666667,428,0,98.7,207,25.20000076,3.330448,0.272558713,2.931335255,0.286705424
5.851666667,427,0,98.7,224,25.20000076,2.995168,0.25652585,2.947368118,0.321091887
5.851666667,424,0,98.7,218,24.39999962,2.90576,0.177314162,2.877136237,0.333016516
5.851666667,424,0.8,98.7,103,24.39999962,2.816352,0.204828238,2.849622161,NaN
5.851666667,423,1.6,98.7,129,23.39999962,2.749296,0.063335979,2.812904772,NaN
5.851666667,408,0,98.7,265,24,2.68224,0.077602798,2.904438117,0.192093727
5.851666667,405,0,98.6,314,24.60000038,2.749296,0.247513294,2.843714938,0.286530976
5.851666667,405,0,98.6,204,24.60000038,2.816352,0.312485647,2.778742585,0.295972972
5.851666667,407,0,98.6,139,24.60000038,2.592832,0.309391761,2.781836472,0.229346899
5.851666667,408,0,98.6,83,24.39999962,2.369312,0.275142455,2.779307944,0.204450483
5.851666667,400,0,98.6,91,24.39999962,2.68224,0.262913871,2.791536529,0.220227156
5.851666667,392,0,98.6,48,24,2.995168,0.226839185,2.75520173,0.14832397
5.851666667,392,0,98.7,22,23.5,2.749296,0.196949768,2.696692995,0.266458252
5.851666667,373,0,98.7,2,22.39999962,2.503424,0.376665878,2.330526592,0.242487113
5.851666667,352,0,98.7,0,21.20000076,2.369312,0.279544687,2.236318061,0.19078784
5.851666667,342,0,98.7,0,20.39999962,2.2352,0.194195735,2.200790646,0.137113092
5.851666667,337,0,98.8,0,20,2.481072,0.142675066,2.193804362,0.077459667
5.851666667,330,0,98.7,0,19.29999924,2.726944,0.085100645,2.152000285,0.134536241
5.851666667,322,0,98.8,0,18.89999962,2.548128,0.069898689,2.112094736,0.221585198
5.851666667,327,0,98.8,0,18.60000038,2.369312,0.152206886,1.989240637,0.204450483
5.851666667,332,0,98.9,0,18.10000038,2.056384,0.159974551,1.915363307,0.142828569
5.851666667,335,0,98.9,0,17.89999962,1.743456,0.170285368,1.87911404,0.063245553
5.851666667,330,0,99.3,0,17.5,1.519936,0.14604075,1.852333822,0.064807407
5.959583333,321,0,98.9,0,17.10000038,1.296416,0.126789093,1.821678737,0.0678233
5.959583333,314,0,98.9,0,16.20000076,1.497584,0.057107389,1.783050455,0.024494897
5.959583333,312,0,98.9,0,15.89999962,1.698752,0.005421719,1.799826712,0.024494897
5.959583333,309,0,98.9,0,15.39999962,1.631696,0.010501586,1.737856018,0.042426407
5.959583333,307,0,98.9,0,15.19999981,1.56464,0.012095465,1.713950623,0.078740079
5.959583333,307,0,99,0,14.80000019,1.497584,0.001683981,1.680488254,0.017320508
5.959583333,307,0,99,0,14.60000038,1.430528,0,1.660605113,0.02236068
5.959583333,307,0,99,0,14.69999981,1.832864,0,1.671358053,0.024494897
5.959583333,306,0,99,0,14.80000019,2.2352,0.011787964,1.67038427,0.024494897
5.959583333,310,0,99,0,14.19999981,1.698752,0.001619925,1.616578634,0.026457513
5.959583333,317,0,99,10,13.80000019,1.162304,0,1.576746947,0.014142136
5.959583333,311,0,99.1,62,13.80000019,1.251712,0,1.576746947,0.02
5.959583333,306,0,99.1,129,14.80000019,1.34112,0,1.682172234,0.078740079
5.959583333,310,0,99.1,219,16.39999962,1.475232,0.029852796,1.833905768,0.12
5.959583333,315,0,99.1,315,18,1.609344,0.138326526,1.924006337,0.17691806
5.959583333,320,0,99.2,413,19.39999962,1.832864,0.243374228,2.007692795,0.178044938
5.959583333,327,0,99.2,504,21.10000038,2.056384,0.390470576,2.109996214,0.206155281
5.959583333,333,0,99.2,588,22.5,1.89992,0.569804239,2.15389243,0.251793566
5.959583333,339,0,99.2,663,23.20000076,1.743456,0.662740421,2.178971032,0.274408455
5.959583333,345,0,99.2,724,24,1.475232,0.793937349,2.188103565,0.193132079
5.959583333,348,0,99.2,764,24.60000038,1.207008,1.058119392,2.03310884,0.153948043
5.959583333,351,0,99.2,826,25.20000076,1.408176,1.366000462,1.837893507,0.211896201
5.959583333,354,0,99.2,851,25.39999962,1.609344,1.489414692,1.752823312,0.159687194
5.959583333,356,0,99.2,871,25.60000038,1.56464,1.434955406,1.846027334,0.130766968
5.959583333,367,0,99.2,897,25.79999924,1.519936,1.432122707,1.888008254,0.110905365
5.959583333,363,0,99.2,849,26,1.6764,1.482790756,1.876896209,0.178325545
5.959583333,366,0,99.2,572,25.89999962,1.832864,1.390485573,1.949372241,0.188148877
5.959583333,368,0,99.2,817,26.20000076,1.78816,1.462986374,1.936667582,0.181107703
5.959583333,359,0,99.2,625,26.29999924,1.743456,1.509289742,1.910502569,0.128452326
5.959583333,361,0,99.2,664,26.39999962,2.056384,1.494115257,1.945919889,0.140356689
5.959583333,358,0,99.2,507,26.39999962,2.369312,1.525099182,1.914935964,0.165227116
5.959583333,360,0,99.1,324,26.10000038,2.12344,1.393492889,1.986125973,0.106770783
5.959583333,379,0,99.1,304,25.79999924,1.877568,1.212818527,2.107312434,0.06244998
5.959583333,356,0,99.1,336,26.20000076,1.45288,1.42896347,1.970690485,0.216564078
5.959583333,349,0,99.1,222,25.79999924,1.028192,1.342407513,1.977723448,0.130384048
5.959583333,347,0,99.1,128,25.39999962,1.162304,1.213597298,2.028640707,0.06164414
5.959583333,346,0,99.1,55,25,1.296416,1.112157631,2.053788768,0.024494897
5.959583333,345,0,99.1,9,24.10000038,1.207008,0.864774418,2.13522678,0.033166248
5.959583333,341,0,99.1,0,22.70000076,1.1176,0.557442713,2.199526686,0.01
5.959583333,339,0,99.2,0,21.79999924,1.207008,0.3945014,2.215491681,0.01
5.959583333,335,0,99.2,0,21.20000076,1.296416,0.309765792,2.206096956,0.045825757
5.959583333,334,0,99.2,0,21,1.1176,0.42788372,2.057269683,0.04
5.959583333,334,0,99.2,0,21.10000038,0.938784,0.500603437,1.999863353,0.06
5.959583333,335,0,99.3,0,20.89999962,1.139952,0.442569828,2.027352382,0.066332496
5.959583333,334,0,99.3,0,20,1.34112,0.406974888,1.92950454,0.064807407
5.959583333,329,0,99.3,0,18.60000038,1.207008,0.21223228,1.929215243,0.056568543
5.959583333,331,0,99.3,0,18.79999924,1.072896,0.225756836,1.942647051,0.052915026
5.959583333,316,0,99.4,0,17.79999924,1.34112,0.11824795,1.91828921,0.014142136
6.0675,329,0,99.3,0,17.79999924,1.609344,0.069317812,1.967219349,0.085440038
6.0675,326,0,99.3,0,17.39999962,1.698752,0.043735132,1.942058695,0.076811458
6.0675,326,0,99.3,0,17.29999924,1.78816,0.021729811,1.951552824,0.07
6.0675,326,0,99.3,0,17.60000038,1.631696,0.068449581,1.942575615,0.063245553
6.0675,327,0,99.3,0,17.10000038,1.475232,0.060468566,1.887999264,0.069282032
6.0675,332,0,99.3,0,17.39999962,1.45288,0.075542748,1.910251079,0.028284271
6.0675,345,0,99.4,0,16.79999924,1.430528,0.015310867,1.896447893,0.038729834
6.0675,337,0,99.4,0,16.60000038,1.22936,0,1.887624842,0.031622777
6.0675,351,0,99.4,0,16.79999924,1.028192,0,1.91175876,0.026457513
6.0675,356,0,99.4,0,17.20000076,0.983488,0.025518855,1.935322047,0.031622777
6.0675,332,0,99.4,5,17.20000076,0.938784,0.053000557,1.907840345,0.024494897
6.0675,330,0,99.5,45,16.60000038,1.318768,0.001889671,1.885735172,0
6.0675,329,0,99.5,130,17.60000038,1.698752,0.024158576,1.98686662,0.084852814
6.0675,324,0,99.5,214,18.60000038,1.966976,0.090037894,2.051409629,0.163707055
6.0675,327,0,99.5,308,19.39999962,2.2352,0.159995925,2.091071098,0.192093727
6.0675,333,0,99.6,400,20.79999924,2.369312,0.3194489,2.135323936,0.147309199
6.0675,336,0,99.6,493,21.89999962,2.503424,0.567773819,2.058203847,0.180554701
6.0675,339,0,99.6,578,22.5,2.324608,0.670678663,2.053018006,0.218860686
6.0675,344,0,99.6,652,23.20000076,2.145792,0.753760386,2.087951068,0.256515107
6.0675,347,0,99.6,718,23.79999924,2.190496,0.855234623,2.091167558,0.23727621
6.0675,350,0,99.6,776,24.39999962,2.2352,0.950770283,2.103680117,0.246170673
6.0675,355,0,99.6,817,24.79999924,2.436368,1.017600632,2.110791555,0.2034699
6.0675,361,0,99.6,779,25,2.637536,1.140707016,2.025239383,0.274590604
6.0675,358,0,99.6,662,25,2.503424,1.210416985,1.955529414,0.113137085
6.0675,360,0,99.6,894,25.5,2.369312,1.351391983,1.910168127,0.199749844
6.0675,356,0,99.6,820,25.60000038,2.190496,1.438238811,1.842743928,0.14832397
6.0675,356,0,99.5,806,25.79999924,2.01168,1.458705044,1.861425917,0.194679223
6.0675,356,0,99.5,766,25.89999962,2.078736,1.447308159,1.892549655,0.097467943
6.0675,354,0,99.5,706,26,2.145792,1.516414165,1.8432728,0.259229628
6.0675,352,0,99.5,645,26,2.369312,1.469341564,1.890345401,0.198494332
6.0675,351,0,99.4,574,26,2.592832,1.442442894,1.917244071,0.232594067
6.0675,353,0,99.4,481,25.89999962,2.414016,1.350375557,1.989482257,0.231516738
6.0675,352,0,99.4,280,25.29999924,2.2352,1.161249542,2.06176644,0.106301458
6.0675,351,0,99.4,228,24.89999962,2.056384,1.014237309,2.132883031,0.11045361
6.0675,347,0,99.4,189,24.70000076,1.877568,0.927510071,2.182251794,0.102956301
6.0675,343,0,99.4,88,23.70000076,1.877568,0.680085802,2.248637433,0.041231056
6.0675,342,0,99.3,59,22.39999962,1.877568,0.452541018,2.254651453,0.042426407
6.0675,334,0,99.3,9,21.60000038,1.922272,0.420681286,2.157598259,0.017320508
6.0675,326,0,99.3,0,20.39999962,1.966976,0.261325288,2.133661093,0.01
6.0675,323,0,99.3,0,19.60000038,1.966976,0.207629728,2.071598933,0.088317609
6.0675,321,0,99.4,0,18.89999962,1.966976,0.190037286,1.991956139,0.087177979
6.0675,321,0,99.4,0,18.10000038,1.743456,0.122578001,1.952759857,0.06164414
6.0675,321,0,99.4,0,17.70000076,1.519936,0.099271768,1.924474262,0.073484692
6.0675,319,0,99.4,0,17.29999924,1.698752,0.075066864,1.89821577,0.056568543
6.0675,315,0,99.4,0,17.29999924,1.877568,0.090870309,1.882412325,0.052915026
6.0675,315,0,99.4,0,17,1.721104,0.087222832,1.848940499,0.050990195
6.0675,314,0,99.4,0,16.39999962,1.56464,0.04477925,1.818979314,0.01
6.0675,400,0,99.1,0,16.79999924,1.34112,0.101434362,1.810324398,0.048989795
6.175416667,317,0,99.3,0,16.79999924,1.1176,0.109089673,1.802669087,0.017320508
6.175416667,317,0,99.3,0,16.70000076,1.385824,0.108399224,1.79125905,0.024494897
6.175416667,316,0,99.3,0,16.5,1.654048,0.09013043,1.785527948,0.01
6.175416667,316,0,99.3,0,16.29999924,1.6764,0.077866167,1.774058916,0.037416574
6.175416667,314,0,99.3,0,16.10099983,1.698752,0.053086847,1.775485867,0.046904158
6.175416667,314,0,99.3,0,15.69999981,1.430528,0.035685009,1.74661496,0.047958315
6.175416667,318,0,99.3,0,15.60000038,1.162304,0.028365725,1.74255645,0.041231056
6.175416667,320,0,99.3,0,15.60000038,1.22936,0.014182916,1.756739259,0.057445627
6.175416667,317,0,99.3,0,15.30000019,1.296416,0.003478093,1.73369234,0.057445627
6.175416667,319,0,99.3,0,15.30000019,1.318768,0.008695336,1.728475097,0.053851648
6.175416667,325,0,99.3,12,15.19999981,1.34112,0,1.726046088,0.073484692
6.175416667,328,0,99.3,63,15.89999962,1.721104,0.032530099,1.772718332,0.128452326
6.175416667,326,0,99.3,95,16.20000076,2.101088,0.029474771,1.810683073,0.125698051
6.175416667,330,0,99.3,210,17.20000076,1.989328,0.078519529,1.882321373,0.178605711
6.175416667,337,0,99.3,264,18.89999962,1.877568,0.166009617,2.015983808,0.175783958
6.175416667,342,0,99.4,363,20.39999962,2.01168,0.28530004,2.109686341,0.159059737
6.175416667,350,0,99.4,409,21.5,2.145792,0.377073884,2.185475638,0.123693169
6.175416667,353,0,99.4,539,22.60000038,1.989328,0.460812807,2.279476039,0.164316767
6.175416667,357,0,99.4,567,23.70000076,1.832864,0.665428782,2.263294454,0.204205779
6.175416667,370,0,99.4,731,24.79999924,1.855216,0.870440197,2.25795199,0.147986486
6.175416667,377,0,99.4,609,25.20000076,1.877568,1.022897053,2.180996915,0.149331845
6.175416667,378,0,99.3,351,25,1.989328,1.001287174,2.164659224,0.05
6.175416667,382,0,99.3,675,25.39999962,2.101088,1.031882191,2.210355814,0.050990195
6.175416667,379,0,99.3,759,25.79999924,2.257552,1.069938469,2.250192492,0.157480158
6.175416667,389,0,99.3,866,26.29999924,2.414016,1.132822895,2.286969415,0.273678644
6.175416667,386,0,99.3,621,26.20000076,2.324608,1.139768314,2.259885642,0.194679223
6.175416667,386,0,99.2,648,26.29999924,2.2352,1.208116436,2.211675874,0.047958315
6.175416667,386,0,99.2,713,26.70000076,2.45872,1.19486351,2.306529285,0.217944947
6.175416667,385,0,99.2,676,26.89999962,2.68224,1.184169006,2.358657348,0.269443872
6.175416667,384,0,99.1,600,27.10000038,2.592832,1.248366642,2.336321051,0.285832119
6.175416667,386,0,99.1,532,27.20000076,2.503424,1.291786957,2.313992835,0.210713075
6.175416667,387,0,99.1,452,27.29999924,2.436368,1.299372864,2.327606862,0.183847763
6.175416667,386,0,99.1,361,27.29999924,2.369312,1.23041153,2.396568196,0.203224014
6.175416667,393,0,99.1,140,26.70000076,1.922272,1.061711788,2.439681007,0.111803399
6.175416667,409,0,99.1,88,26.29999924,1.475232,0.920632553,2.499159757,0.05
6.175416667,416,0,99.1,49,26,1.586992,0.850671482,2.509015483,0.054772256
6.175416667,399,0,99.1,41,25.29999924,1.698752,0.654815722,2.56820026,0.050990195
6.175416667,389,0,99.1,4,24.60000038,1.877568,0.532153654,2.559074578,0.050990195
6.175416667,396,0,99.1,0,24,2.056384,0.435770082,2.546270832,0.041231056
6.175416667,409,0,99.1,0,23.89999962,2.145792,0.41536026,2.548814455,0.01
6.175416667,413,0,99.1,0,23.89999962,2.2352,0.394592333,2.569582382,0.033166248
6.175416667,413,0,99.1,0,23.5,2.190496,0.321491456,2.572151307,0.091651514
6.175416667,410,0,99.1,0,23.20000076,2.145792,0.275904608,2.565806846,0.094339811
6.175416667,409,0,99.1,0,23.10000038,2.078736,0.274242854,2.550340169,0.091104336
6.175416667,408,0,99.1,0,23,2.01168,0.269779634,2.537765339,0.088317609
6.175416667,405,0,99.1,0,22.79999924,1.765808,0.23044045,2.543297954,0.087749644
6.175416667,403,0,99.1,0,22.79999924,1.519936,0.252651453,2.521086951,0.060827625
6.175416667,414,0,98.8,0,22.60000038,1.78816,0.238635015,2.501653831,0.489897949
6.283333333,410,0,99.1,0,22.20000076,2.056384,0.144561851,2.529884887,0.059160798
6.283333333,407,0,99.1,0,21.89999962,2.034032,0.057828707,2.56814896,0.046904158
6.283333333,400,0,99.1,0,21.60000038,2.01168,0.015485151,2.562794394,0.06244998
6.283333333,411,0,99.1,0,21.70000076,2.056384,0.020773536,2.573320502,0.06244998
6.283333333,414,0,99.1,0,22.10000038,2.101088,0.07450316,2.583700946,0.114017543
6.283333333,414,0,99.1,1,22.10000038,1.966976,0.09312883,2.565075276,0.125299641
6.283333333,414,0,99.1,0,21.89999962,1.832864,0.063085961,2.562891705,0.147648231
6.283333333,414,0.6,99.1,0,21.70000076,2.883408,0.031160149,2.562933889,NaN
6.283333333,414,6,99.2,0,21.39999962,3.933952,0,2.546903587,NaN
6.283333333,410,5.8,99.1,0,21.29999924,4.045712,0,2.531341357,NaN
6.283333333,409,0.4,99.2,0,21.39999962,4.157472,0,2.546903587,NaN
6.283333333,409,1.4,99.1,3,21.39999962,4.045712,0,2.546903587,NaN
6.283333333,413,0.4,99.1,9,21.60000038,3.933952,0,2.578279545,NaN
6.283333333,413,1.6,99.1,8,21.60000038,4.828032,0,2.578279545,NaN
6.283333333,414,1.6,99.2,4,21.70000076,5.722112,0,2.594094038,NaN
6.283333333,414,1.8,99.2,5,21.89999962,5.81152,0,2.625977666,NaN
6.283333333,412,1.8,99.2,7,21.70000076,5.900928,0,2.594094038,NaN
6.283333333,410,0.8,99.1,11,21.70000076,4.671568,0,2.594094038,NaN
6.283333333,411,0.6,99.1,15,21.89999962,3.442208,0,2.625977666,NaN
